median_color_chip_size,median_color_chip_width,median_color_chip_height,image_height,image_width,run_date,plantcv_version,sample,trait,value,label
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,1.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,1.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,2.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,2.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,3.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,3.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,3.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,4.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,4.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,5.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,5.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,5.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,6.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,6.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,7.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,7.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,7.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,8.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,8.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,9.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,9.41
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,9.8
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,10.2
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,10.59
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,10.98
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,11.37
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,11.76
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,12.16
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,12.55
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,12.94
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,13.33
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,13.73
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,14.12
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,14.51
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,14.9
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,15.29
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,15.69
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,16.08
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,16.47
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,16.86
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,17.25
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,17.65
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0,18.04
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.005254860746190226,18.43
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.010509721492380452,18.82
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.015764582238570676,19.22
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.010509721492380452,19.61
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.02627430373095113,20.0
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.021019442984760904,20.39
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,20.78
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.06831318970047294,21.18
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04729374671571203,21.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.02627430373095113,21.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03678402522333158,22.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.005254860746190226,22.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.021019442984760904,23.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.021019442984760904,23.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.02627430373095113,23.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03152916447714135,24.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03678402522333158,24.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0630583289542827,25.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04729374671571203,25.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05254860746190226,25.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03678402522333158,26.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,26.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0630583289542827,27.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05254860746190226,27.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,27.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,28.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,28.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03152916447714135,29.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,29.41
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04203888596952181,29.8
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04203888596952181,30.2
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.06831318970047294,30.59
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0630583289542827,30.98
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,31.37
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03678402522333158,31.76
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04729374671571203,32.16
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,32.55
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,32.94
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,33.33
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,33.73
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05254860746190226,34.12
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,34.51
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.06831318970047294,34.9
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,35.29
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.03152916447714135,35.69
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,36.08
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,36.47
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,36.86
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04203888596952181,37.25
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0630583289542827,37.65
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0788229111928534,38.04
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.0630583289542827,38.43
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.06831318970047294,38.82
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.07356805044666316,39.22
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04729374671571203,39.61
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.08407777193904362,40.0
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.04729374671571203,40.39
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,40.78
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.07356805044666316,41.18
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.06831318970047294,41.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.08933263268523384,41.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.07356805044666316,42.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09984235417761428,42.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.08407777193904362,43.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,43.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.08407777193904362,43.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,44.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.16815554387808723,44.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.1261166579085654,45.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,45.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.11035207566999475,45.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.1261166579085654,46.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.14713610089332632,46.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.1261166579085654,47.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.05780346820809249,47.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.12086179716237519,47.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.11035207566999475,48.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.09458749343142406,48.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.17341040462427745,49.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.12086179716237519,49.41
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_1,saturation_frequencies,0.11035207566999475,49.8
